,Title,Year,Plot,Rating,Budget,Cast,MPA Rating,Directors,Distributors,Producers,Genre,Runtime in Minutes
0,1. Den of Thieves,2018,"An elite unit of the LA County Sheriff's Dept. and the state's most successful bank robbery crew clash as the outlaws plan a seemingly impossible heist on the Federal Reserve Bank. A gritty L.A crime saga which follows the intersecting and often personally connected lives of an elite unit of the LA County Sheriff's Dept. and the state's most successful bank robbery crew as the outlaws plan an impossible heist on the Federal Reserve Bank of downtown Los Angeles.—STXfilms In Los Angeles, a team of robbers led by Ray Merrimen make a violent armed attack and hijack an armored truck. Police officers arrive on the scene and engage in a shootout with the robbers. Eventually, Merrimen and his crew escape with the empty armored truck. In the morning, Detective Nick O'Brien investigates the crime scene, having been monitoring Merrimen and his crew for a while. Suspecting a local bartender named Donnie for involvement, Nick finds him at the bar and kidnaps him for interrogation. Donnie reveals Merrimen is planning to rob the Federal Reserve on Friday of that week by covertly removing about $30 million in old bills which are scheduled to be shredded after their serial numbers are deleted from computer records..",7.0,"$30,000,000 (estimated)","Gerard Butler,Pablo Schreiber,O'Shea Jackson Jr.,50 Cent,Meadow Williams,Maurice Compte,Brian Van Holt,Evan Jones,Mo McRae,Kaiwi Lyman,Dawn Olivieri,Eric Braeden,Jordan Bridges,Lewis Tan,Cooper Andrews,Marcus LaVoi,Nate Boyer,John Lewis,Ron J. Rock,Malieek Straughter,Charline St. Charles,Tracey Bonner,Max Holloway,Oleg Taktarov,Mario Cortez,Charles Payne,Hoop,Timothy Douglas Perez,Matthew Cornwell,Brandon Alston,Alix Lapri,Sonya Balmores,Elle Whitfield,Madelyn Lazar,Cullen Ries,Desmond Phillips,Jay Dobyns,Tsi Chin Li-McCall,Adam Drescher,Cory Scott Allen,Nick Loeb,Michelle Keller,Dayana Rincon,Jermaine Rivers,Jay DeVon Johnson,Michael Bisping,Brendan Kelly,Bob Jennings,Joshua D. Gormley,Ulysses Diaz,Pou'Ha Finau,Salesi Tongamoa,Lyon Beckwith,Fotukava Malu,Tufa Liva,Hemi Mataele,Tomu Osborne,Natasha Kerry Gudegast,Daisy Pareja,Kevin Christenson,Eagle Damian,Vincent Lee Alston,Stefanos Miltsakakis,Chris Adams,John Jacob Anderson,Se Ba,Kathi Binkley,Bobby Burks,Akyra Alihaah Carter,Cowboy,Josh Diogo,Demarcus Laney Duke,Jaxon Duron,Steve Eifert,Mark Falvo,Emmet Flores,Shawron Gaffney,Renah Gallagher,Juan Gaspard,Jason Gerrard,Jeff Glover,Wil Gonzalez,Kandace Howard,Scott Hunter,Monica Johnson,Drew Kight,Eric Kshywonis,Joel Laird,Channelle Lewis,Destiny Lopez,Marguerite Lucas,Daniel Lucente,Lily Lumpkin,John Archer Lundgren,Marquis Magwood,Dawntavia Marrero,Dan Matteucci,Michael Papajohn,Felix Perez,Letecia Reeder,Eduardo Roman,Patti Schellhaas,Wallace Sexton,Quandae Stewart,Marisa Szczepan,LaVictor Chase Talbert Jr.,William G. Tomek,Andrew Ward,Raven Wynn,Michael David Yuhl",TV-14,Christian Gudegast,"STX Entertainment,Ascot Elite Entertainment Group,Blitz Film & Video Distribution,CatchPlay,Cinemundo,Concorde Filmverleih,Constantin Film,Diamond Films,Diamond Films,Diamond Films,Diamond Films,Diamond Films,Diamond Films,Diamond Films,Diamond Films,Golden Screen Cinemas,Golden Village Pictures,HKC Entertainment,Lenta,Lucky Red,MDfilm,Meloman,Metropolitan Filmexport,Mongkol Major,Noori Pictures,Odeon,Pinema,Presidio,Pro Video Film & Distribution Kft.,Roadshow Film Distributors (NZ) Ltd.,Roadshow Films,SF Norge A/S,STX International,The Searchers,The Searchers,Ukrainian Film Distribution (UFD),VVS Films,Vertical Entertainment,Viva International Pictures,9Go!,AMC+,Amazon Prime Video,American Movie Classics (AMC),Cameo,Cameo,Concorde Home Entertainment,Concorde Home Entertainment,Film & TV House,GEM Entertainment,Koch Media,Koch Media,Lionsgate Home Entertainment,Lionsgate Home Entertainment,Lionsgate Home Entertainment,Magic Box,Magic Box,Max,Metropolitan Film & Video,Metropolitan Film & Video,Monolith Video,Monolith Video,ND Play,ND Play,Netflix,Noori Pictures,Odeon Home Entertainment,Peacock,Pluto TV,Remain In Light,Remain In Light,Remain In Light,Showtime Networks,Sony Pictures Home Entertainment,Sony Pictures Home Entertainment,TNT,Top Film Distribution,Tubi TV,Turner Broadcasting System (TBS),Universal Pictures Home Entertainment (UPHE),Universal Pictures Home Entertainment (UPHE),Veronica","STX Films,Diamond Film Productions,Tucker Tooley Entertainment,G-BASE,Atmosphere Entertainment MM","Action,Crime,Drama,Thriller",140
1,2. Hereditary,2018,"A grieving family is haunted by tragic and disturbing occurrences. When Ellen, the matriarch of the Graham family, passes away, her daughter's family begins to unravel cryptic and increasingly terrifying secrets about their ancestry. The more they discover, the more they find themselves trying to outrun the sinister fate they seem to have inherited. Making his feature debut, writer-director Ari Aster unleashes a nightmare vision of a domestic breakdown that exhibits the craft and precision of a nascent auteur, transforming a familial tragedy into something ominous and deeply disquieting, and pushing the horror movie into chilling new terrain with its shattering portrait of heritage gone to hell.—A24 Films Grieving miniature artist Annie Graham and her family prepare for Ellen Leigh's funeral--her unbearably complex and cryptic septuagenarian mother. But Annie is oblivious to her 13-year-old daughter Charlie's mounting distress and the relentless anguish of culpability her older brother, Peter, begins to feel. As unsettling occurrences emerge in the dark corners of their secluded home, a sinfully pleasant sense of relief and guilt descends upon them. As a result, a sinister presence robs Annie of her free will, demanding a cruel sacrifice in exchange for glorious rewards. Will the Grahams shake off the macabre connection to the unseen realm, especially when evil runs in the family?—Nick Riganas",7.3,"$10,000,000 (estimated)","Alex Wolff,Gabriel Byrne,Toni Collette,Milly Shapiro,Christy Summerhays,Morgan Lund,Mallory Bechtel,Jake Brown,Harrison Nell,BriAnn Rachele,Heidi Méndez,Moises L. Tovar,Jarrod Phillips,Ann Dowd,Brock McKinney,Zachary Arthur,David Stanley,William 'Bus' Riley,Austin R. Grant,Gabriel Monroe Eckert,Ari Aster,Mark Blockovich,Kathleen Chalfant,Jack Foriska,John Forker,Rachelle Hardy,Marcella Lentz-Pope,Alexis Long,Walter Mecham,Marilyn Miller,Jason Miyagi,Shane Morrisun,A.J. Moss,Nic Nielsen,Georgia Puckett,Travis Sanchez,Lorenzo Silva",TV-14,Ari Aster,"A24,BestFilm.eu,Blitz,DeAPlaneta,Diamond Films,Diamond Films,Diamond Films,Diamond Films,Diamond Films,Diamond Films,Diamond Films,Elevation Pictures,Entertainment Film Distributors,Entertainment Film Distributors,Fabula Films,Golden Village Pictures,HKC Entertainment,Key Films,Lucky Red,Metropolitan Filmexport,Monolith Films,Multi Media Distribution,Nordisk Film Distribution,Nordisk Film,Nordisk Film,Nordisk Film,Norsk Filmdistribusjon,Panorama Entertainment,Paradise Group,Phantom FIlm,Phantom Film,Phars Film,Reality Entertainment,Spentzos Films,Splendid Film,Splendid Film,StudioCanal,StudioCanal,Vertigo Média Kft.,Ascot Elite Entertainment Group,Audio Visual Entertainment,BestFilm.eu,BestFilm.eu,HBO Max,Lionsgate Home Entertainment,Lionsgate Home Entertainment,Lionsgate Home Entertainment,NOS Audiovisuais,SBS Viceland,Showtime 2,Splendid Film,Splendid Film,Sub,TriPictures Home Entertainment,TriPictures Home Entertainment","PalmStar Media,Finch Entertainment,Windy Hill Pictures","Drama,Horror,Mystery,Thriller",127
2,3. Black Panther,2018,"T'Challa, heir to the hidden but advanced kingdom of Wakanda, must step forward to lead his people into a new future and must confront a challenger from his country's past. After the events of Captain America: Civil War, Prince T'Challa returns home to the reclusive, technologically advanced African nation of Wakanda to serve as his country's new king. However, T'Challa soon finds that he is challenged for the throne from factions within his own country. When two foes conspire to destroy Wakanda, the hero known as Black Panther must team up with C.I.A. agent Everett K. Ross and members of the Dora Milaje, Wakandan special forces, to prevent Wakanda from being dragged into a world war.—Editor Follows T'Challa who, after the death of his father, the King who of Wakanda, returns home to the isolated, technologically advanced African nation to succeed to the throne and take his rightful place as king. But when a powerful old enemy reappears, T'Challa's mettle as king and Black Panther is tested when he is drawn into a formidable conflict that puts the fate of Wakanda and the entire world at risk. Faced with treachery and danger, the young king must rally his allies and release the full power of Black Panther to defeat his foes and secure the safety of his people and their way of life.—ahmetkozan When King T'Challa returns to his home nation of the secluded but technologically advanced African nation of Wakanda, he is put to the test as both king of his country and Black Panther when he is drawn into a conflict that puts the fate of Wakanda and the world at risk. To defeat his enemies and protect his countries, the king must rally his allies and unleash the power of Black Panther.—TOmDDaly After the death of his father, T'Challa now prepares to be crowned the new king of Wakanda. However, T'Challa finds that his position is now being challenged by the appearance of an old enemy named Killmonger, which puts both Wakanda and the world at risk. Teaming with the Dora Milaje, his little sister Shuri, and his CIA ally Everett K. Ross, T'Challa must harness the powers of the Black Panther to fight his enemy and save Wakanda from destruction.—Blazer346",7.3,"$200,000,000 (estimated)","Chadwick Boseman,Michael B. Jordan,Lupita Nyong'o,Danai Gurira,Martin Freeman,Daniel Kaluuya,Letitia Wright,Winston Duke,Sterling K. Brown,Angela Bassett,Forest Whitaker,Andy Serkis,Florence Kasumba,John Kani,David S. Lee,Nabiyah Be,Isaach De Bankolé,Connie Chiume,Dorothy Steel,Danny Sapani,Sydelle Noel,Marija Juliette Abney,Zola Williams,Janeshia Adams-Ginyard,Maria Hippolyte,Marie Mouroum,Jénel Stevens,Sope Aluko,Stan Lee,Atandwa Kani,Ashton Tyler,Denzel Whitaker,Shaunette Renée Wilson,Christine Hollingsworth,Lucy Hockings,Bambadjan Bamba,Roland Kilumbu,Jermaine Holt,Dominique Elijah Smith,Jalil Jay Lynch,Vaughndio Forbes,Sasha Morfaw,Alexis Louder,Francesca Faridany,Mark Ashworth,Seth Carr,Jeremy Sample,Chad Crumley,Alexis Rhee,Danny Chung,Elizabeth Newcomer,Tony Sears,Alex Riley Hughes,Clifford Gay,Shamel Heath,De'Jon Watts,Alex R. Hibbert,Tristan Timmons,Tyler Timmons,Abraham Clinkscales,Thabo Moropane,Zani Mogodi,Zenzi Williams,Trevor Noah,Joseph Akharoh Jr.,John Jacob Anderson,Rodney Luis Aquino,Tobias Armand,Stanley Aughtry,Clayton J. Barber,Carrie Bernans,Rose Bianco,Larry Blanks,Maiya Boyd,Teneisha Campbell,Andrea Antonio Canal,Buddy Cannon,Timothy Carr,Jamel D. Chambers,Joy Johnson Coleman,Cowboy,Adelynn Cuevas,Hai Dang,Ibrahim Dumbuya,David Dunston,Jacob Evans,Bing Fu,Dudley Fuqua,Denitra Gaines,Shad Gaspard,John Gettier,Tahseen Ghauri,Ronson Giggetts,Apollo GT,Mohamed Hakeemshady,Donja Harper,Cecil M. Henry,Maxwell L. Highsmith,Rabon Hutcherson,Bobby James,Lidya Jewett,Floyd Anthony Johns Jr.,Maniissh Karma,Ry King,Maritalyn Koulebetouba,Joel Laird,Tunde Laleye,Demetri Landell,Raen Las,John Y Lee,Alona Leoine,Josue Louis-Charles,Shomari Love,T. Love,Brandon Lucas,Lee Mapp,Fernando A. Mico,Jerel Tyrone Miller,Frank David Monroe,Timothy D. Montjoy,Joel Nathaniel,Ofu Obekpa,Amechi Okocha,Kingsley Onwu,David Opegbemi,Che'valier Paul,Isaac Phillips,Hasaan Rasheed,Letecia Reeder,Sheril Rodgers,Michael Christopher Rodney,Brady Rogers,Kawta Sarak,Matteo Spears Satriano,Milton Saul,Patti Schellhaas,James Siderits,Edward Rashad Smith,Jihae Song,Sebastian Stan,Corey Jason Thomas,Kent Wagner,William Walker,Rachel Star Withers,Raven Wynn",PG-13,Ryan Coogler,"Walt Disney Studios Motion Pictures,Walt Disney Studios Motion Pictures,Walt Disney Studios Motion Pictures,Walt Disney Studios Motion Pictures,Walt Disney Studios Motion Pictures Germany,Walt Disney Studios Motion Pictures,Walt Disney Studios Motion Pictures,Walt Disney Studios Motion Pictures,Walt Disney Studios Motion Pictures,Walt Disney Studios Motion Pictures, Italia,B&H Film Distribution,Cineforum,Falcon,Feelgood Entertainment,Forum Hungary,Meloman,NOS Audiovisuais,Press Play Pictures,Saturn Films,The Walt Disney Company Iberia,United International Pictures (UIP),Walt Disney Company,Walt Disney Studios Motion Pictures Argentina,Walt Disney Studios Motion Pictures Finland,Walt Disney Studios Motion Pictures Japan,Walt Disney Studios Motion Pictures Mexico,Walt Disney Studios Motion Pictures Norway,Walt Disney Studios Motion Pictures,Walt Disney Studios Motion Pictures,Walt Disney Studios Motion Pictures,Walt Disney Studios Motion Pictures,Walt Disney Studios Motion Pictures,Walt Disney Studios Motion Pictures,Walt Disney Studios Motion Pictures,Walt Disney Studios Motion Pictures,Walt Disney Studios Motion Pictures,Walt Disney Studios Sony Pictures Releasing (WDSSPR),Westec Media Limited,Hotstar,Walt Disney Studios Home Entertainment,Walt Disney Studios Home Entertainment,Walt Disney Studios Home Entertainment,Walt Disney Studios Home Entertainment,Walt Disney Studios Home Entertainment,Walt Disney Studios Home Entertainment,Walt Disney Studios Home Entertainment,Walt Disney Studios Home Entertainment,Walt Disney Studios Home Entertainment,Walt Disney Studios Home Entertainment,Walt Disney Studios Home Entertainment,Walt Disney Studios Home Entertainment,Walt Disney Studios Home Entertainment,Walt Disney Studios Home Entertainment,Walt Disney Studios Home Entertainment,Disney+,American Broadcasting Company (ABC),Disney+,Nine Network Australia,7Mate,BBC One",Marvel Studios,"Action,Adventure,Sci-Fi",134
3,4. 12 Strong,2018,"12 Strong tells the story of the first Special Forces team deployed to Afghanistan after 9/11; under the leadership of a new captain, the team must work with an Afghan warlord to take down the Taliban. The True Story of the Army's Special Forces ""Green Berets"", who within weeks responded to the 9-11 attack. Green Berets, with the help of the 160th SOAR(A), took over the country and allowed other Special Forces and the rest of the conventional military to begin the more publicly visible war.—Oso Mitch Nelson, a US Army Captain with Green Berets Operational Detachment Alpha (ODA) 595, is moving into a new home with his wife and daughter on September 11, 2001, after receiving an assignment to staff duty under LTC Bowers. As news of the devastating terrorist attacks that day break, Nelson volunteers to lead 595 into Afghanistan. Bowers initially refuses, but veteran soldier CW5 Hal Spencer, previously scheduled to retire, persuades Bowers to give Nelson command of 595 again, as well as volunteering himself for the deployment. After leaving their families, 595 travels to Uzbekistan on October 7, 2001. After being briefed and evaluated by COL Mulholland, Commander of 5th Special Forces Group, Nelson and 595 are picked to fight alongside Northern Alliance leader Abdul Rashid Dostum.. After the tragic events of 9/11, the US determines that the Taliban in Afghanistan is the source of many of the attacks on US citizens and assets. Their first step in confronting the Taliban is to send in Special Forces teams to link up with the Northern Alliance, the enemies of the Taliban, help them in their fight against Taliban, including through coordinating air support, and reduce the Taliban's territory. The first team ""in country"" is Operational Detachment Alpha 595, lead by Captain Mitch Nelson. The 12 of them face overwhelming odds. This is their story.—grantss",6.5,"$35,000,000 (estimated)","Chris Hemsworth,Michael Shannon,Michael Peña,Navid Negahban,Trevante Rhodes,Geoff Stults,Thad Luckinbill,Austin Hébert,Austin Stowell,Ben O'Toole,Kenneth Miller,Kenny Sheard,Jack Kesy,Rob Riggle,William Fichtner,Arshia Mandavi,Elsa Pataky,Marie Wagenman,Allison Gabriel,Samuel Kamphuis,Lauren Chavez-Myers,Laith Nakli,Fahim Fazli,Numan Acar,Peter Karas,Matthew Van Wettering,Timothy Kamphuis,Jahan Khalili,Seth Adkins,Nate Boyer,Taylor Sheridan,Vincent E. McDaniel,Yousuf Azami,Tommy Truex,Veronica Diaz Carranza,Shvan Aladdin,Mustafa Haidari,Ali Olomi,Yasmine Aker,Sofia Chicorelli Serna,Massa Daoud,Madeleine Albright,Martin Edward Andazola,Tim Aydelott,Osama bin Laden,Edward Butron,Bill Clinton,Perla Daoud,Robert H. Doudell,Jason Exum,Lawrence Gilligan,Nour Bitar Grayr,Dan Gruenberg,Kevin Kent,Shawn Lecrone,Adrian Luna,Jay Moore,Ivan Nino,Martin Palmer,Christian Pedersen,Francisco Peramos,Benjamin Poe,Frank Powers,James Joseph Pulido,Vladimir Putin,Dion Ronquillo Jr.,Donald Rumsfeld,Shawn Sarmeidani,Michael Sercerchi,J. Nathan Simmons,Anouar H. Smaine,Michael E. Stogner,Badri Tulsiram,Shaun Valdez,Matthew Velez,Sandra L. Velez,David White,Sarrett Williams",R,Nicolai Fuglsig,"01 Distribution,ACME,ACME,ACME,Aurum Films,Belga Films,Blitz Film & Video Distribution,Blitz Serbija,Blitz,Bravos Pictures,CatchPlay,Central Partnership,Concorde Filmverleih,Constantin Film,Diamond Films,Diamond Films,Diamond Films,Diamond Films,Diamond Films,Diamond Films,Diamond Films,Entertainment Film Distributors,Gaga,Golden Village Pictures,HKC Entertainment,Impuls Pictures,Independent Films,InterCom,Joyncontents Group,Leone Film Group,Meloman,Metropolitan Filmexport,Mongkol Major,Monolith Films,Myndform,Noori,Nordisk Film Distribution,Nordisk Film Distribution,Nordisk Film,Norsk Filmdistribusjon,PT. Prima Cinema Multimedia,Phars Film,Pioneer Films,Pris Audiovisuais,Ro Image 2000,Roadshow Film Distributors (NZ) Ltd.,Roadshow Films,Romaly,Shanghai xilechangsheng Co.,Square Box Pictures,TGV Pictures,TME Films,Tanweer Alliances,Tanweer Alliances,Times Media Films,United King Films,Warner Bros.,Warner Bros.,Westec Media Limited,bTV Studios,01 Distribution,01 Distribution,10 Bold,4+,Belga Home Vidéo,Belga Home Vidéo,Belga Home Vidéo,Belga Home Vidéo,Concorde Home Entertainment,Concorde Home Entertainment,Concorde Home Entertainment,Entertainment in Video,Entertainment in Video,Film1,Google Play,MagentaTV,Maxdome,Metropolitan Filmexport,Metropolitan Filmexport,Monolith Video,Multivision Multimedia India,Netflix,Netflix,Paramount Network,Pris Audiovisuais,ProSieben,Puls 4,RTL Entertainment,RTL Zwei,RTL2,Rakuten TV,Roadshow Entertainment,Roadshow Entertainment,TNT Film,TNT Serie,Warner Bros. Home Entertainment,Warner Bros. Home Entertainment,Warner TV Film,Warner TV Serie,iTunes","Alcon Entertainment,Black Label Media,Jerry Bruckheimer Films,Lionsgate,Torridon Films","Action,Drama,History,War",130
4,5. Eighth Grade,2018,"An introverted teenage girl tries to survive the last week of her disastrous eighth grade year before leaving to start high school. In his feature film directorial debut, comedian Bo Burnham deftly encapsulates the awkwardness, angst, self-loathing and reinvention that a teenage girl goes through on the cusp of high school. Given that the 27-year-old stand-up comic achieved fame as a teenager himself through YouTube by riffing on his insecurities, he is uniquely capable as the film's writer and director to tell the story of Kayla, an anxious girl navigating the final days of her eighth grade year, despite creating a protagonist female instead of male. Like Burnham did more than a decade ago, 13-year-old Kayla turns to YouTube to express herself, where she makes advice blogs in which she pretends to have it all together. In reality, Kayla is sullen and silent around her single father and her peers at school, carrying out most of her interactions with her classmates on Instagram and Twitter. Her YouTube videos are a clever narrative tool that provide insight into her inner hopes and dreams, much like an inspirational online diary. One of Eighth Grade's biggest triumphs is in its realism. Kayla Day is an eighth grade student finishing her final week at a public middle school in the state of New York. She posts motivational videos on YouTube about confidence and self-image that get almost no views. Struggling to make friends at school, she wins the ""Most Quiet"" award from her classmates. Meanwhile, Mark, her single father, struggles to connect with her and break her reliance on social media. She is invited to a pool party hosted by a classmate, Kennedy, who has done so only after being forced by her mother. At the party, Kayla has an anxiety attack in the bathroom but eventually goes outside to swim, where she meets Gabe, Kennedy's eccentric cousin. After trying to leave the party, Kayla has an awkward encounter with her crush, Aiden, who suggests that she rejoin the group. She overcomes her fear and volunteers to sing karaoke.",7.3,"$2,000,000 (estimated)","Elsie Fisher,Josh Hamilton,Emily Robinson,Jake Ryan,Daniel Zolghadri,Fred Hechinger,Imani Lewis,Luke Prael,Catherine Oliviere,Nora Mullins,Missy Yager,Shacha Temirov,Greg Crowe,Thomas John O'Reilly,Frank Deal,J. Tucker Smith,Tiffany Grossfeld,David Shih,Trinity Goscinsky-Lynch,Natalie Carter,Kevin R. Free,Keith Maurice Davis,Deborah Unger,William Alexander Wunsch,Marguerite Stimpson,Phoebe Amirault,Veronica Bikowicz,Dan Chen,Castor Feinberg,Shira Fisler,Andrew Geher,Courtney Gonzalez,Katie Jandrasits,Gerald Jones,Emma Kathryn,Jalesia Martinez,Luke Mulligan,Dina Pearlman,Kaileen Quinones,Shane Stackpole,Tom Stratford,Kathryn Zimmer",TV-PG,Bo Burnham,"A24,Sony Pictures Worldwide Acquisitions (SPWA),Stage 6 Films,Cinemien,Cinemien,Elevation Pictures,Sony Pictures Releasing,Sony Pictures Releasing,Transformer,United International Pictures (UIP),British Broadcasting Corporation (BBC),Netflix,Vrijzinnig Protestantse Radio Omroep (VPRO),Yleisradio (YLE)","A24,IAC Films","Comedy,Drama",93
5,6. Mandy,2018,"The enchanted lives of a couple in a secluded forest are brutally shattered by a nightmarish hippie cult and their demon-biker henchmen, propelling a man into a spiraling, surreal rampage of vengeance. Taking place in 1983, Red is a lumberjack who lives in a secluded cabin in the woods. His artist girlfriend Mandy spends her days reading fantasy paperbacks. Then one day, she catches the eye of a crazed cult leader, who conjures a group of motorcycle-riding demons to kidnap her. Red, armed with a crossbow and custom Axe, stops at nothing to get her back, leaving a bloody, brutal pile of bodies in his wake.—texasboyy A psychedelic tale of a quiet logger named Red who lives a life of serenity with his girlfriend Mandy, in their dream cabin in the woods. But when the leader of a deranged cult becomes enamored with Red's girlfriend, he and his people terrorize the couple, leaving Red spiraling into madness.The psychodelic goes full grindhouse as Red, armed with a battle axe and any drugs he can find, goes on a violent rampage, enacting his revenge on the cult in the most gruesome ways.—Eric S. Crane 1980s Shadow Mountains. Secluded from the rest of the world, quiet lumberjack Red Miller and Mandy Bloom, his gentle artist girlfriend, try to live a peaceful life in the bosom of a perpetually cold and gloomy forest. And then, the blissful couple has a fateful encounter with Jeremiah Sand, the drug-addled spiritual leader of the delusional Children of the New Dawn cult. As cruel misfortune leads to pain and sacrifice, the LSD-ridden biker gang of the Black Skulls robs Miller of his happiness, pushing him on the verge of insanity. Now Red's razor-sharp battle axe craves revenge, and no force on Earth can stop them. But can blood appease the restless dead?—Nick Riganas The lumberjack Red Miller works at the Shadow Mountains and lives with his beloved girlfriend Mandy Bloom in an isolated house in the forest. While walking to her job at a store, a van passes by Mandy and the insane leader of a cult, Jeremiah Sand, asks his followers to bring her to him. During the night, Brother Swan summons the notorious Black Skulls bikers' gang, and they kidnap Mandy and ties up Red with barbwire and stabs him. Mandy is drugged by Mother Marlene and brought to Jeremiah that tries to seduce her and shows his music. However, Mandy laughs at him, irritating Jeremiah. He brings her to the presence of Red and burns Mandy alive to the ashes. They leave the place and after a while, Red succeeds to release from the barbwire. Now he forges a lethal weapon and seeks out his friend Caruthers in his trailer to have his crossbow back. Caruthers gives steel arrows he made to Red and tells him that the Black Skulls are drugged with LSD most of the time and are very dangerous, and he will certainly die in his quest of revenge.—Claudio Carvalho, Rio de Janeiro, Brazil",6.5,"$6,000,000 (estimated)","Nicolas Cage,Andrea Riseborough,Linus Roache,Ned Dennehy,Olwen Fouéré,Richard Brake,Bill Duke,Line Pillet,Clément Baronnet,Alexis Julemont,Stephan Fraser,Ivailo Dimitrov,Hayley Saywell,Kalin Kerin,Tamás Hagyuó,Madd'yz Dog Lollyta,Corfu,Paul Painter,Zeva DuVall,Isaiah C. Morgan",Not,Panos Cosmatos,"XYZ Films,RLJE Films,ABS-CBN,Cinema Prestige,Elevation Pictures,Fabula Films,Feelgood Entertainment,Films4You,Fine Films,Huahua Media,Inopia Films,Koch Media,Koch Media,Koch Media,MVP,Morbido Film Fest,Shaw Organisation,Shaw,Surtsey Films,Universal Pictures International (UPI),iQIYI,Film1,Image Entertainment,Image Entertainment,Koch Media,Koch Media,Leone Film Group,Madman Entertainment,Madman Entertainment,Universal Home Entertainment,Universal Home Entertainment,Universal Pictures Content Group,Universal Pictures Home Entertainment,Universal Pictures","SpectreVision,Umedia,Legion M,Piccadilly Pictures,Wallimage,XYZ Films","Action,Fantasy,Horror",121
6,7. Maze Runner: The Death Cure,2018,"Young hero Thomas embarks on a mission to find a cure for a deadly disease known as ""The Flare"". In the epic finale to The Maze Runner Saga, Thomas leads his group of escaped Gladers on their final and most dangerous mission yet. To save their friends, they must break into the legendary last city, a WCKD controlled labyrinth that may turn out to be the deadliest maze of all. Anyone who makes it out alive will get the answers to the questions the Gladers have been asking since they first arrived in the maze. Will Thomas and the crew make it out alive? Or will Ava Paige get her way? Thomas and what's left of his friends go out on a rescue mission to save their fellow glader, ""Minho."" Will they track down WCKD and stop them from hurting anyone else, along the way? It all ends here, in this epic conclusion to the ""Maze Runner"" saga. Thomas, Newt, and Frypan are the last of the free ""Gladers"" immune to the Flare virus that has ravaged the world's population. They and The Right Arm resistance conduct a rescue operation where they retrieve other Immunes from a train, which is owned by WCKD, an organization responsible for capturing and experimenting on immune children. They discover that Minho, their remaining Glader friend whom WCKD had captured, was not on that train, which is headed to ""The Last City"", WCKD's base of operations. Against the orders of Vince, leader of The Right Arm, the three leave their camp to rescue Minho, who is being tortured by WCKD in hopes of developing a cure for the virus. Heading for the Last City, the group is attacked by Cranks, humans infected with the Flare. However, they are saved by Jorge and Brenda, who join them..",6.3,"$62,000,000 (estimated)","Dylan O'Brien,Ki Hong Lee,Kaya Scodelario,Thomas Brodie-Sangster,Dexter Darden,Will Poulter,Jacob Lofland,Rosa Salazar,Giancarlo Esposito,Patricia Clarkson,Aidan Gillen,Barry Pepper,Nathalie Emmanuel,Katherine McNamara,Walton Goggins,Dylan Smith,Bart Fouche,Greg Kriek,Paul du Toit,Jake Curran,David Butler,Liza Scholtz,Shai Lun Choo,Peter Butler,Fiona Ramsay,Paul Hampshire,Nathan Barris,Drikus Volschenk,Clayton Evertson,Scot Cooper,Emily Child,Dale Jackson,Armando De Leca,Blake Cooper,James Dashner,Edwin,Ryan Higgins,Devin Koehler,Paul Lazenby,Robert Matthews,Parm Soor",PG-13,Wes Ball,"Twentieth Century Fox,Twentieth Century Fox,Big Picture 2 Films,Forum Hungary,Nordisk Film,Twentieth Century Fox,Twentieth Century Fox,Twentieth Century Fox,Twentieth Century Fox,Twentieth Century Fox,Warner Bros.,20th Century Fox Argentina,Twentieth Century Fox,Twentieth Century Fox,Warner Bros. F.E.,20th Century Fox Home Entertainment,20th Century Fox Home Entertainment,20th Century Fox Home Entertainment,Film1,Hispano Foxfilms S.A.E.,Hotstar,Imperial / Cinepix,Twentieth Century Fox Home Entertainment,Twentieth Century Fox Home Entertainment,Twentieth Century Fox Home Entertainment,Twentieth Century Fox Home Entertainment,Twentieth Century Fox Home Entertainment,Twentieth Century Fox Home Entertainment,Veronica,Seven Network,TME Films,7Mate","Gotham Group,Temple Hill Entertainment,Twentieth Century Fox","Action,Adventure,Sci-Fi,Thriller",143
